id,title,description,agency,collected,freq,api_url,download_url,tags
C21_G54_SA2,"Census 2021, G54 Industry of employment by age by sex, Main Statistical Areas Level 2 and up (SA2+)","Industry of employment by age by sex data for Main Statistical Areas Level 2 and up (SA2+), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;Guide;INDP;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G54_SAL,"Census 2021, G54 Industry of employment by age by sex, Suburbs and Localities (SAL)","Industry of employment by age by sex data for Suburbs and Localities (SAL), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;Guide;INDP;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G54_SED,"Census 2021, G54 Industry of employment by age by sex, State Electoral Divisions (SED 2021 boundaries)","Industry of employment by age by sex data for State Electoral Divisions (SED 2021 boundaries), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;Guide;INDP;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G54_SUA,"Census 2021, G54 Industry of employment by age by sex, Significant Urban Areas (SUA)","Industry of employment by age by sex data for Significant Urban Areas (SUA), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;Guide;INDP;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G54_UCL,"Census 2021, G54 Industry of employment by age by sex, Urban Centres, Localities and Section of State (UCL/SOS/SOSR)","Industry of employment by age by sex data for Urban Centres, Localities and Section of State (UCL/SOS/SOSR), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;Guide;INDP;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G55_CED,"Census 2021, G55 Industry of employment by hours worked by sex, Commonwealth Electoral Divisions (CED 2021 boundaries)","Industry of employment by hours worked by sex data for Commonwealth Electoral Divisions (CED 2021 boundaries), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;HRSP;INDP;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G55_LGA,"Census 2021, G55 Industry of employment by hours worked by sex, Local Government Area 2021 (LGA 2021 boundaries)","Industry of employment by hours worked by sex data for Local Government Area 2021 (LGA 2021 boundaries), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;HRSP;INDP;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G55_POA,"Census 2021, G55 Industry of employment by hours worked by sex, Postal Areas (POA)","Industry of employment by hours worked by sex data for Postal Areas (POA), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;HRSP;INDP;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G55_RA,"Census 2021, G55 Industry of employment by hours worked by sex, Remoteness Areas (RA)","Industry of employment by hours worked by sex data for Remoteness Areas (RA), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;HRSP;INDP;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G55_SA2,"Census 2021, G55 Industry of employment by hours worked by sex, Main Statistical Areas Level 2 and up (SA2+)","Industry of employment by hours worked by sex data for Main Statistical Areas Level 2 and up (SA2+), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;HRSP;INDP;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G55_SAL,"Census 2021, G55 Industry of employment by hours worked by sex, Suburbs and Localities (SAL)","Industry of employment by hours worked by sex data for Suburbs and Localities (SAL), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;HRSP;INDP;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G55_SED,"Census 2021, G55 Industry of employment by hours worked by sex, State Electoral Divisions (SED 2021 boundaries)","Industry of employment by hours worked by sex data for State Electoral Divisions (SED 2021 boundaries), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;HRSP;INDP;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G55_SUA,"Census 2021, G55 Industry of employment by hours worked by sex, Significant Urban Areas (SUA)","Industry of employment by hours worked by sex data for Significant Urban Areas (SUA), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;HRSP;INDP;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G55_UCL,"Census 2021, G55 Industry of employment by hours worked by sex, Urban Centres, Localities and Section of State (UCL/SOS/SOSR)","Industry of employment by hours worked by sex data for Urban Centres, Localities and Section of State (UCL/SOS/SOSR), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;HRSP;INDP;REGION;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G56_CED,"Census 2021, G56 Industry of employment by occupation, Commonwealth Electoral Divisions (CED 2021 boundaries)","Industry of employment by occupation data for Commonwealth Electoral Divisions (CED 2021 boundaries), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;INDP;OCCP;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G56_LGA,"Census 2021, G56 Industry of employment by occupation, Local Government Area 2021 (LGA 2021 boundaries)","Industry of employment by occupation data for Local Government Area 2021 (LGA 2021 boundaries), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;INDP;OCCP;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G56_POA,"Census 2021, G56 Industry of employment by occupation, Postal Areas (POA)","Industry of employment by occupation data for Postal Areas (POA), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;INDP;OCCP;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G56_RA,"Census 2021, G56 Industry of employment by occupation, Remoteness Areas (RA)","Industry of employment by occupation data for Remoteness Areas (RA), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;INDP;OCCP;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G56_SA2,"Census 2021, G56 Industry of employment by occupation, Main Statistical Areas Level 2 and up (SA2+)","Industry of employment by occupation data for Main Statistical Areas Level 2 and up (SA2+), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;INDP;OCCP;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G56_SAL,"Census 2021, G56 Industry of employment by occupation, Suburbs and Localities (SAL)","Industry of employment by occupation data for Suburbs and Localities (SAL), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;INDP;OCCP;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G56_SED,"Census 2021, G56 Industry of employment by occupation, State Electoral Divisions (SED 2021 boundaries)","Industry of employment by occupation data for State Electoral Divisions (SED 2021 boundaries), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;INDP;OCCP;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G56_SUA,"Census 2021, G56 Industry of employment by occupation, Significant Urban Areas (SUA)","Industry of employment by occupation data for Significant Urban Areas (SUA), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;INDP;OCCP;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G56_UCL,"Census 2021, G56 Industry of employment by occupation, Urban Centres, Localities and Section of State (UCL/SOS/SOSR)","Industry of employment by occupation data for Urban Centres, Localities and Section of State (UCL/SOS/SOSR), 2021 Census, Count of employed persons aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;Guide;INDP;OCCP;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G57_CED,"Census 2021, G57 Total family income (weekly) by labour force status of partners for couple families with no children, Commonwealth Electoral Divisions (CED 2021 boundaries)","Total family income (weekly) by labour force status of partners for couple families with no children data for Commonwealth Electoral Divisions (CED 2021 boundaries), 2021 Census, Count of couple families with no children.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;Guide;LFSF;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G57_LGA,"Census 2021, G57 Total family income (weekly) by labour force status of partners for couple families with no children, Local Government Area 2021 (LGA 2021 boundaries)","Total family income (weekly) by labour force status of partners for couple families with no children data for Local Government Area 2021 (LGA 2021 boundaries), 2021 Census, Count of couple families with no children.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;Guide;LFSF;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G57_POA,"Census 2021, G57 Total family income (weekly) by labour force status of partners for couple families with no children, Postal Areas (POA)","Total family income (weekly) by labour force status of partners for couple families with no children data for Postal Areas (POA), 2021 Census, Count of couple families with no children.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;Guide;LFSF;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G57_RA,"Census 2021, G57 Total family income (weekly) by labour force status of partners for couple families with no children, Remoteness Areas (RA)","Total family income (weekly) by labour force status of partners for couple families with no children data for Remoteness Areas (RA), 2021 Census, Count of couple families with no children.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;Guide;LFSF;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G57_SA2,"Census 2021, G57 Total family income (weekly) by labour force status of partners for couple families with no children, Main Statistical Areas Level 2 and up (SA2+)","Total family income (weekly) by labour force status of partners for couple families with no children data for Main Statistical Areas Level 2 and up (SA2+), 2021 Census, Count of couple families with no children.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;Guide;LFSF;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G57_SAL,"Census 2021, G57 Total family income (weekly) by labour force status of partners for couple families with no children, Suburbs and Localities (SAL)","Total family income (weekly) by labour force status of partners for couple families with no children data for Suburbs and Localities (SAL), 2021 Census, Count of couple families with no children.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;Guide;LFSF;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G57_SED,"Census 2021, G57 Total family income (weekly) by labour force status of partners for couple families with no children, State Electoral Divisions (SED 2021 boundaries)","Total family income (weekly) by labour force status of partners for couple families with no children data for State Electoral Divisions (SED 2021 boundaries), 2021 Census, Count of couple families with no children.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;Guide;LFSF;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G57_SUA,"Census 2021, G57 Total family income (weekly) by labour force status of partners for couple families with no children, Significant Urban Areas (SUA)","Total family income (weekly) by labour force status of partners for couple families with no children data for Significant Urban Areas (SUA), 2021 Census, Count of couple families with no children.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;Guide;LFSF;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G57_UCL,"Census 2021, G57 Total family income (weekly) by labour force status of partners for couple families with no children, Urban Centres, Localities and Section of State (UCL/SOS/SOSR)","Total family income (weekly) by labour force status of partners for couple families with no children data for Urban Centres, Localities and Section of State (UCL/SOS/SOSR), 2021 Census, Count of couple families with no children.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;Guide;LFSF;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G58_CED,"Census 2021, G58 Total family income (weekly) by labour force status of parents/partners for couple families with children, Commonwealth Electoral Divisions (CED 2021 boundaries)","Total family income (weekly) by labour force status of parents/partners for couple families with children data for Commonwealth Electoral Divisions (CED 2021 boundaries), 2021 Census, Count of couple families with children.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;Guide;LFSF;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G58_LGA,"Census 2021, G58 Total family income (weekly) by labour force status of parents/partners for couple families with children, Local Government Area 2021 (LGA 2021 boundaries)","Total family income (weekly) by labour force status of parents/partners for couple families with children data for Local Government Area 2021 (LGA 2021 boundaries), 2021 Census, Count of couple families with children.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;Guide;LFSF;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G58_POA,"Census 2021, G58 Total family income (weekly) by labour force status of parents/partners for couple families with children, Postal Areas (POA)","Total family income (weekly) by labour force status of parents/partners for couple families with children data for Postal Areas (POA), 2021 Census, Count of couple families with children.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;Guide;LFSF;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G58_RA,"Census 2021, G58 Total family income (weekly) by labour force status of parents/partners for couple families with children, Remoteness Areas (RA)","Total family income (weekly) by labour force status of parents/partners for couple families with children data for Remoteness Areas (RA), 2021 Census, Count of couple families with children.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;Guide;LFSF;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G58_SA2,"Census 2021, G58 Total family income (weekly) by labour force status of parents/partners for couple families with children, Main Statistical Areas Level 2 and up (SA2+)","Total family income (weekly) by labour force status of parents/partners for couple families with children data for Main Statistical Areas Level 2 and up (SA2+), 2021 Census, Count of couple families with children.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;Guide;LFSF;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G58_SAL,"Census 2021, G58 Total family income (weekly) by labour force status of parents/partners for couple families with children, Suburbs and Localities (SAL)","Total family income (weekly) by labour force status of parents/partners for couple families with children data for Suburbs and Localities (SAL), 2021 Census, Count of couple families with children.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;Guide;LFSF;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G58_SED,"Census 2021, G58 Total family income (weekly) by labour force status of parents/partners for couple families with children, State Electoral Divisions (SED 2021 boundaries)","Total family income (weekly) by labour force status of parents/partners for couple families with children data for State Electoral Divisions (SED 2021 boundaries), 2021 Census, Count of couple families with children.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;Guide;LFSF;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G58_SUA,"Census 2021, G58 Total family income (weekly) by labour force status of parents/partners for couple families with children, Significant Urban Areas (SUA)","Total family income (weekly) by labour force status of parents/partners for couple families with children data for Significant Urban Areas (SUA), 2021 Census, Count of couple families with children.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;Guide;LFSF;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G58_UCL,"Census 2021, G58 Total family income (weekly) by labour force status of parents/partners for couple families with children, Urban Centres, Localities and Section of State (UCL/SOS/SOSR)","Total family income (weekly) by labour force status of parents/partners for couple families with children data for Urban Centres, Localities and Section of State (UCL/SOS/SOSR), 2021 Census, Count of couple families with children.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;Guide;LFSF;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G59_CED,"Census 2021, G59 Total family income (weekly) by labour force status of parent for one parent families, Commonwealth Electoral Divisions (CED 2021 boundaries)","Total family income (weekly) by labour force status of parent for one parent families data for Commonwealth Electoral Divisions (CED 2021 boundaries), 2021 Census, Count of one parent families.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;FMCLFSF;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G59_LGA,"Census 2021, G59 Total family income (weekly) by labour force status of parent for one parent families, Local Government Area 2021 (LGA 2021 boundaries)","Total family income (weekly) by labour force status of parent for one parent families data for Local Government Area 2021 (LGA 2021 boundaries), 2021 Census, Count of one parent families.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;FMCLFSF;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G59_POA,"Census 2021, G59 Total family income (weekly) by labour force status of parent for one parent families, Postal Areas (POA)","Total family income (weekly) by labour force status of parent for one parent families data for Postal Areas (POA), 2021 Census, Count of one parent families.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;FMCLFSF;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G59_RA,"Census 2021, G59 Total family income (weekly) by labour force status of parent for one parent families, Remoteness Areas (RA)","Total family income (weekly) by labour force status of parent for one parent families data for Remoteness Areas (RA), 2021 Census, Count of one parent families.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;FMCLFSF;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G59_SA2,"Census 2021, G59 Total family income (weekly) by labour force status of parent for one parent families, Main Statistical Areas Level 2 and up (SA2+)","Total family income (weekly) by labour force status of parent for one parent families data for Main Statistical Areas Level 2 and up (SA2+), 2021 Census, Count of one parent families.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;FMCLFSF;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G59_SAL,"Census 2021, G59 Total family income (weekly) by labour force status of parent for one parent families, Suburbs and Localities (SAL)","Total family income (weekly) by labour force status of parent for one parent families data for Suburbs and Localities (SAL), 2021 Census, Count of one parent families.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;FMCLFSF;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G59_SED,"Census 2021, G59 Total family income (weekly) by labour force status of parent for one parent families, State Electoral Divisions (SED 2021 boundaries)","Total family income (weekly) by labour force status of parent for one parent families data for State Electoral Divisions (SED 2021 boundaries), 2021 Census, Count of one parent families.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;FMCLFSF;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G59_SUA,"Census 2021, G59 Total family income (weekly) by labour force status of parent for one parent families, Significant Urban Areas (SUA)","Total family income (weekly) by labour force status of parent for one parent families data for Significant Urban Areas (SUA), 2021 Census, Count of one parent families.
This table is based on place of enumeration.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;FMCLFSF;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
